rackTotCnt,stationName,parkingBikeTotCnt,shared,stationLatitude,stationLongitude,stationId
16,3611. 방죽마을 입구,11,69,37.47123337,127.10721588,ST-2676
10,3612. 은곡마을,24,240,37.46726227,127.09801483,ST-2677
10,3614. 은마아파트 입구 사거리,7,70,37.49840164,127.06093597,ST-2678
10,3615. 서울 논현동우체국 앞,0,0,37.51446152,127.03260040,ST-2679
10,3616. 역삼중학교 앞(체육관 방향),0,0,37.49526215,127.04950714,ST-2680
10,3618. 서울율현초교 삼거리,12,120,37.47364044,127.10702515,ST-2681
10,3620. 청담역 11번 출구,3,30,37.51925659,127.05159760,ST-2682
10,3621. 휘문고교 사거리,0,0,37.50286484,127.06594086,ST-2683
7,3622. 은마아파트입구 사거리(1),0,0,37.49986649,127.06050110,ST-2684
10,3623. 일원에코파크 앞(개포로 방면),15,150,37.49587631,127.08650208,ST-2685
10,3624. 대모산입구역 7번 출구 앞,1,10,37.49017715,127.07305908,ST-2686
10,3627. 압구정나들목,0,0,37.53075027,127.04160309,ST-2688
10,3628. 역삼1동 주민센터,2,20,37.49500275,127.03294373,ST-2689
4,3629. 청담사거리(신한오피스텔빌딩 앞),0,0,37.52416229,127.04895020,ST-2690
5,3630. 개포우성6차아파트 정문 앞,4,80,37.47685623,127.05536652,ST-2691
5,3634. 국악고교 앞 교차로,1,20,37.47402191,127.04844666,ST-2788
5,3636. 삼성중앙역·플래티넘아파트 정류소,1,20,37.51264191,127.05156708,ST-2837
10,3637. 세곡데이케어센터,5,50,37.46072388,127.10287476,ST-2838
5,3638. 신청담나들목,2,40,37.52796173,127.05162811,ST-2839
7,3640. 일원1동주민센터앞 사거리,3,43,37.49073029,127.08811188,ST-2847
10,3641. 대청역,10,100,37.49370575,127.07999420,ST-2867
10,3642. LH강남힐스테이트아파트,0,0,37.47092819,127.08970642,ST-2907
5,3643. 더시그넘하우스 앞,13,260,37.47267914,127.10375977,ST-2868
5,3644. 상록수아파트,7,140,37.48276138,127.08042145,ST-2869
7,3646. 선정릉역 4번 출구,0,0,37.50978470,127.04277039,ST-2882
10,3647. 구룡역 1번 출구,6,60,37.48642349,127.05931854,ST-2925
5,3648. 구룡역 4번 출구,4,80,37.48670578,127.06050110,ST-2926
6,3649. 구룡역 5번 출구,3,50,37.48607635,127.05921936,ST-2927
5,3651. 개포동역 4번출구,1,20,37.48929596,127.06616974,ST-3049
10,3652. 한영외국어고등학교,1,10,37.54883575,127.15617371,ST-2424
10,3653. 강동리버스트4단지아파트 404동 앞,52,520,37.57201385,127.17170715,ST-2567
10,3654. 강동리버스트4단지아파트 405동 앞,32,320,37.57201767,127.17295074,ST-2568
10,3655. 둔촌신성미소지움아파트,16,160,37.52726364,127.14233398,ST-2457
20,3656. 둔촌푸르지오아파트,22,110,37.53407288,127.14500427,ST-2747
12,3657. 서울천호동우체국,3,25,37.54074097,127.12576294,ST-2732
10,3658. 프라이어팰리스아파트,11,110,37.55468750,127.13940430,ST-2733
10,3659. 명일초등학교 옆,0,0,37.55464554,127.14253235,ST-2734
10,3661. 명일동신동아아파트 앞,1,10,37.55483246,127.15173340,ST-2736
10,3663. 암사정수센터교차로(강동롯데캐슬퍼스트아파트),4,40,37.55845642,127.14415741,ST-2737
12,3664. 맥도날드 서울둔촌DT점 앞,18,150,37.52958679,127.13703156,ST-2738
12,3665. 고덕센트럴 아이파크상가 앞,6,50,37.55058289,127.16542053,ST-2739
12,3668. 성내삼성아파트,24,200,37.53144073,127.12696075,ST-2740
10,3671. 둔촌동역교차로,26,260,37.52920532,127.13680267,ST-2742
10,3672. 고덕중학교 후문,1,10,37.56066513,127.16128540,ST-2802
10,3673. 강동리버스트6단지,28,280,37.57095337,127.17174530,ST-2743
10,3674. 강동리버스트7단지,35,350,37.57073975,127.17215729,ST-2744
20,3675. 강동리버스트8단지,38,190,37.57180405,127.17446899,ST-2745
10,3676. 강동리엔파크9단지,59,590,37.55736542,127.18013763,ST-2696
6,3677. 강동구음식물재활용센터,3,50,37.56953812,127.15859985,ST-2746
6,3680. 강동역3번출구,0,0,37.53541565,127.13309479,ST-2748
10,3681. 길동 마루빌딩,14,140,37.53676987,127.13954926,ST-2749
10,3682. 길동 동호빌딩,11,110,37.54154587,127.14147949,ST-2750
10,3683. KT&G강동지사,43,430,37.54370880,127.14228058,ST-2751
10,3684. 고덕자이(105동 앞),85,850,37.55361176,127.17203522,ST-2854
15,3685. 강동리엔파크14단지(1401동 앞),40,267,37.55212402,127.18064117,ST-2697
8,3686. 고덕 래미안 힐스테이트(101동),14,175,37.55885696,127.15148926,ST-2862
4,3687. 신명초교입구 교차로,8,200,37.54076767,127.14688110,ST-2840
10,3688. 상일동산(동아아파트앞 교차로),0,0,37.54581833,127.16688538,ST-2841
20,3689. 강일역 3번출구,7,35,37.55740356,127.17653656,ST-2908
23,3690. 강일역 4번출구,3,13,37.55707169,127.17514038,ST-2909
20,3691. 둔촌역 2번출구,2,10,37.52722931,127.13635254,ST-2928
10,3692. 둔촌오륜역 1번 출구,4,40,37.51960373,127.13871002,ST-2929
14,3694. 강동리엔파크 11단지,30,214,37.55408859,127.17962646,ST-2966
6,3698. 명일역 3번출구 옆,0,0,37.55142593,127.14421082,ST-3085
15,3699. 상일파출소 옆,26,173,37.55655289,127.16587830,ST-3087
10,3703. 신성교회 앞,3,30,37.61708832,127.02809906,ST-2458
10,3707. 드래곤타워 앞,3,30,37.63713455,127.03137970,ST-2459
10,3711. 월계2교 교차로,5,50,37.62422180,127.04921722,ST-2460
10,3714. 송천센트레빌,3,30,37.61220932,127.02497864,ST-2461
8,3718. 번동 SK LPG 충전소,3,38,37.62868500,127.04390717,ST-2610
10,3753. 공항중학교 버스정류장,18,180,37.56113434,126.81610107,ST-2476
10,3754. 신방화역 8번출구,27,270,37.56740570,126.81621552,ST-2611
10,3756. 마곡힐스테이트 정문,16,160,37.56497574,126.81740570,ST-2477
10,3757. 신방화역 6번출구,9,90,37.56692886,126.81684113,ST-2857
10,3758. 서울남부출입국관리소,12,120,37.56059265,126.82084656,ST-2858
25,3759. 이대서울병원,6,24,37.55863190,126.83559418,ST-2569
17,3760. 발산역 8번 출구,11,65,37.55846024,126.83676147,ST-2538
10,3761. 나이아가라관광호텔,35,350,37.54903030,126.87836456,ST-2478
10,3762. 마곡9단지 907동앞,26,260,37.56068420,126.81918335,ST-2831
18,3763. 등촌태영아파트,37,206,37.55603027,126.86429596,ST-2479
10,3764. 관문주유소(GS칼택스) 앞,15,150,37.55802917,126.84183502,ST-2613
10,3765. 문소빌딩,9,90,37.54555511,126.84449768,ST-2480
10,3766. 강서문화센터,0,0,37.54457855,126.84378052,ST-2539
10,3767. 대원빌딩,8,80,37.54536819,126.84470367,ST-2481
10,3769. 증미역 2번출구,35,350,37.55713272,126.86314392,ST-2550
10,3770. 남부순환로 205,6,60,37.54739761,126.82141113,ST-2752
15,3772. 길성그랑프리텔아파트,40,267,37.56924820,126.81650543,ST-2482
10,3774. 마곡9단지 910동 상가앞,26,260,37.56108475,126.81679535,ST-2789
10,3775. 가양오토갤러리,0,0,37.56644058,126.84430695,ST-2483
10,3776. 김포공항교차로,12,120,37.56753540,126.80518341,ST-2484
10,3778. 김포공항입구 교차로,31,310,37.56179428,126.80792999,ST-2486
12,3780. 등촌서광아파트,39,325,37.55755234,126.85625458,ST-2487
12,3781. 강서아동복지센터,46,383,37.58458328,126.81092072,ST-2488
10,3782. 겸재정선미술관,18,180,37.57128906,126.83777618,ST-2489
10,3783. 마곡금호어울림아파트,19,190,37.57410049,126.83711243,ST-2490
10,3784. 벽산아파트,34,340,37.57531738,126.83666992,ST-2491
20,3785. 마곡14단지 1408동앞,26,130,37.55737305,126.82332611,ST-2832
9,3786. 강서힐스테이트 상가 앞,4,44,37.54663849,126.83657837,ST-2558
15,3787. 가양나들목,15,100,37.57386398,126.84347534,ST-2492
15,3788. 정곡나들목,36,240,37.58417130,126.81932831,ST-2493
35,3789. 염창나들목,73,209,37.55680466,126.87155914,ST-2494
10,3792. 화곡본동시장 입구,0,0,37.54382706,126.84368896,ST-2551
10,3793. 더리브골드타워,5,50,37.56557083,126.84624481,ST-2552
8,3794. 안양천합수부(현대3차아파트),16,200,37.55224609,126.87648773,ST-2553
8,3795. 공항신성빌딩 앞,9,113,37.56130981,126.81307220,ST-2554
8,3796. 송정역 3번출구 앞,15,188,37.56096268,126.81269073,ST-2555
10,3797. 마곡수명산파크7단지 710동 앞,35,350,37.54857254,126.82076263,ST-2556
11,3798. 그랜드아이파크아파트 앞,55,500,37.55510712,126.85154724,ST-2557
5,3799. 국립항공박물관,6,120,37.55688477,126.80926514,ST-2627
10,3801. 이랜드글로벌R&D센터,14,140,37.56719208,126.83475494,ST-2790
8,3802. 관악구민체육센터,5,63,37.47288132,126.96003723,ST-2428
7,3803. 남서울중학교,0,0,37.48313141,126.92135620,ST-2614
10,3804. 낙성대공원,8,80,37.47183609,126.95861816,ST-2615
10,3806. 낙성대 교수아파트,8,80,37.46895981,126.95765686,ST-2616
12,3807. 관악우체국 교차로,0,0,37.48497391,126.93437195,ST-2617
10,3810. 신봉천주유소 B,0,0,37.47888184,126.95841980,ST-2618
10,3811.신사로입구,1,10,37.48675156,126.92272186,ST-2851
10,3812. KT관악지점,1,10,37.48163223,126.94718933,ST-2842
7,3813. 낙성대역 5번출구,3,43,37.47752762,126.96276855,ST-2872
10,3814. 난곡사거리 ,7,70,37.48204803,126.91524506,ST-2873
7,3815. 광일빌딩,20,286,37.47639847,126.97683716,ST-2948
8,3816. 관악 GSfresh,0,0,37.47909164,126.94941711,ST-2995
10,3818. 은천교회 앞,2,20,37.48857117,126.92138672,ST-2996
18,3853. 어린이대공원역 2번출구,1,6,37.54764938,127.07470703,ST-2541
10,3860. 건국대학교 정문 앞,3,30,37.54651260,127.07571411,ST-2542
10,3863. 동일로58길 입구,10,100,37.55775452,127.07297516,ST-2543
11,3864. 광진소방서 앞,3,27,37.54500580,127.08337402,ST-2544
8,3865. 이튼타워리버 2차,0,0,37.53520966,127.06900024,ST-2545
10,3868. 자양한강도서관,12,120,37.52916336,127.07798767,ST-2546
8,3873. 동서울우편집중국 앞,2,25,37.53470993,127.08447266,ST-2547
15,3878. 장로회신학대학교 주기철 기념관,9,60,37.54983902,127.10302734,ST-2548
7,3879. 중랑천 뚝방길 산책로 입구,22,314,37.56628036,127.07747650,ST-2843
13,3880. 홍련봉 공원,5,38,37.54896927,127.09352875,ST-2830
7,3881. 신자초교입구 교차로,33,471,37.53298569,127.07579041,ST-2865
3,3882. 자양2동 주민센터,29,967,37.52879333,127.08463287,ST-2891
5,3886.광진구 민방위교육센터,7,140,37.53919220,127.09801483,ST-3012
10,3902. 항동지구5단지 501동 앞,16,160,37.47829437,126.82506561,ST-2462
10,3903. 현대아파트 앞,3,30,37.49333954,126.85917664,ST-2463
10,3904. 테크노마트 앞,3,30,37.50624084,126.89114380,ST-2464
15,3905. 희훈타워빌 앞,0,0,37.50191498,126.88924408,ST-2465
8,3906. 천왕차량사업소 입구,13,163,37.47604752,126.84501648,ST-2435
10,3907. 신도림7차e편한세상아파트 806동 앞,19,190,37.50862503,126.88353729,ST-2559
10,3908. 오류동 다숲오피스텔 앞,22,220,37.49267197,126.84162140,ST-2753
10,3910. 목양전원교회 앞 로터리,10,100,37.48389053,126.82218170,ST-2828
10,3911. 항동하버리안2단지아파트 후문,16,160,37.48337555,126.82247925,ST-2829
10,3912. 삼호아파트 앞,26,260,37.49385834,126.85646820,ST-2855
10,3914. 신도림쌍용플래티넘노블아파트 앞,10,100,37.50126266,126.89118195,ST-2892
10,3915. 동선아파트 앞,5,50,37.49382782,126.83907318,ST-2949
10,3917. 성공회대학교,26,260,37.48859024,126.82478333,ST-3037
10,3918. 이좋은집오피스텔 앞,13,130,37.49499130,126.84185028,ST-2997
14,3919. 구로역·NC신구로점 버스정류장(구로역 방면),5,36,37.50096512,126.88237000,ST-3013
10,3920. 개봉역2번출구 B,8,80,37.49539566,126.85763550,ST-3055
10,3922. 서울남부교정시설 앞,24,240,37.47715378,126.83985901,ST-3067
10,3923. 구로공구상가 앞,0,0,37.50075531,126.87708282,ST-3088
10,3956. 대륭테크노타운21차 앞,12,120,37.46557617,126.88724518,ST-2637
10,3958. 롯데캐슬2차 마을버스 정류장(18804) 뒤편,19,190,37.45739746,126.89341736,ST-2638
10,3959. 시흥사거리(시흥동 994-3 앞),8,80,37.45415115,126.90045166,ST-2639
10,3963. 에이스 하드웨어(시흥대로 396) 앞,40,400,37.46865845,126.89826202,ST-2641
8,3966. 독산역1번출구 옆,29,363,37.46709442,126.88920593,ST-2642
6,3967. 혜명양로원 담장 옆(2),12,200,37.45191956,126.91375732,ST-2893
20,3969. 독산역 롯데캐슬 104동 앞,20,100,37.46239853,126.89175415,ST-2895
6,3970. 시흥4동주민센터 앞,18,300,37.45894241,126.90592957,ST-2910
11,3971. 순흥안씨묘 건너편,31,282,37.45838165,126.90807343,ST-2911
6,3972. 산기슭공원 앞,3,50,37.46272278,126.90721893,ST-2912
7,3973. 독산2동주민센터 앞,0,0,37.46298599,126.90370941,ST-2913
10,3974.  안천중학교,49,490,37.45936584,126.88677979,ST-2931
10,3975.현대시티아울렛 가산,15,150,37.47739792,126.88877869,ST-3029
5,3977. 말미사거리,16,320,37.46639633,126.89748383,ST-2998
5,3980. 금천현대홈타운 후문 서부샛길,21,420,37.46139526,126.89003754,ST-3032
10,3983. 금천구청역 1번 출구,25,250,37.45703506,126.89432526,ST-2932
5,3984. 가산롯데아이티캐슬,3,60,37.47636795,126.88083649,ST-2999
20,3985. 디폴리스 지식산업센터,27,135,37.48017502,126.87680054,ST-2964
10,4002. 상계주공 14단지 상가 앞,12,120,37.66963577,127.05970764,ST-2698
15,4003. 상계초교 입구 교차로 명주빌딩 앞,3,20,37.65680313,127.06657410,ST-2699
10,4004. 당고개입구오거리 당현천변,3,30,37.66260529,127.07557678,ST-2700
10,4005. 중계2차 한화꿈에그린 101동 인근,12,120,37.65955734,127.07525635,ST-2701
9,4007. 노원 을지대학교 병원,9,100,37.63666916,127.06969452,ST-2702
10,4008. 하계 어린이 공원,6,60,37.63214493,127.06982422,ST-2703
20,4009. 월계프라자,6,30,37.63284302,127.05213165,ST-2704
10,4011. 월계 센트럴 아이파크,20,200,37.62917328,127.05693054,ST-2705
20,4013. 중계 롯데마트,16,80,37.64584351,127.07075500,ST-2706
10,4014. 당고개역 3번 출구,14,140,37.67030334,127.07884216,ST-2707
10,4016. 노원 마들스타디움,7,70,37.64530945,127.05744171,ST-2754
20,4017. 월계 청백1단지 아파트 정류장,13,65,37.63535309,127.05216980,ST-2708
8,4018. 상계주공15단지 버스정류소,13,163,37.66782761,127.05683899,ST-2709
7,4019. 상계주공10단지 버스정류소,0,0,37.66214371,127.05819702,ST-2710
10,4020. 중계동 성모빌딩 앞 ,3,30,37.65116119,127.07659149,ST-2711
10,4021. 중계본동 입구,0,0,37.64426041,127.08331299,ST-2712
10,4023. 월계역 1번 출구,32,320,37.63441086,127.05886841,ST-2713
10,4024. 꿈의숲 SK뷰 아파트,8,80,37.62045288,127.05445099,ST-2714
10,4025. 한천교 동편,9,90,37.62533569,127.07019043,ST-2715
10,4026. 상계주공1단지아파트,12,120,37.64795303,127.05793762,ST-2716
10,4027. 한내 행복발전소 옆,14,140,37.62741089,127.06214142,ST-2791
10,4028. 한일유앤아이아파트 105동 인근,4,40,37.65351868,127.07130432,ST-2717
8,4029. 청소년수련관 후문,32,400,37.63966370,127.06041718,ST-2718
10,4031. 청암예술학교 앞,1,10,37.65153503,127.07327271,ST-2729
10,4032. 은행사거리 성모빌딩 앞,3,30,37.65149689,127.07704163,ST-2719
9,4033. 녹천역 4번 출구 옆,11,122,37.64292908,127.05194855,ST-2720
10,4034. 상계근린공원 운동장 앞,31,310,37.67099762,127.05017853,ST-2721
6,4035. 수락 행복발전소 앞,5,83,37.67449188,127.05945587,ST-2804
9,4036. 하계역 6번출구,10,111,37.63793945,127.06715393,ST-2792
15,4037. 물넘이교,8,53,37.65408325,127.07195282,ST-2835
10,4039. 서울시 북부여성발전센터,5,50,37.64304352,127.06213379,ST-2859
10,4040. 공릉로 26길,5,50,37.61965561,127.08146667,ST-2861
8,4041. 공릉역3번출구,19,238,37.62500381,127.07301331,ST-2896
10,4042. 상계문화정보도서관,3,30,37.67851257,127.05174255,ST-2914
10,4043. 상계주공13단지 1301동,6,60,37.66674042,127.06388855,ST-2954
4,4044. 공릉산 백세문 입구,1,25,37.62812042,127.08548737,ST-2955
8,4045. 은하수 공원,4,50,37.63000488,127.04409790,ST-2971
8,4046. 경춘선 숲길,5,63,37.62099075,127.07875061,ST-3000
7,4048. 신도1차아파트앞,10,143,37.62821198,127.07046509,ST-3014
10,4054. KT프라자도봉점 맞은편,9,90,37.64601898,127.03527069,ST-2722
15,4058. 다락원체육공원 전망대 입구,5,33,37.69101334,127.04916382,ST-2723
9,4062. 평화도봉공원 주변,16,178,37.66252136,127.04270935,ST-2724
10,4064. 신창아파트 입구 앞,6,60,37.64051056,127.04082489,ST-2725
10,4065. 창동역 1번출구 앞,9,90,37.65373611,127.04929352,ST-2726
10,4073.방아골종합사회복지관,3,30,37.66927338,127.03243256,ST-2730
10,4074. 도봉구육아종합지원센터(창동),9,90,37.63342667,127.04116058,ST-2727
10,4076. 진영상운 앞 중랑천 변,19,190,37.65999603,127.05127716,ST-2549
6,4077. 도봉제1교,20,333,37.67984772,127.05038452,ST-2799
8,4078. 원당공원 앞,18,225,37.65854645,127.02767944,ST-2849
4,4080. 창동주공19단지앞 ,2,50,37.65250778,127.05227661,ST-2967
8,4083.도봉아이나라도서관 앞,5,63,37.65898895,127.04973602,ST-3026
10,4084. 도봉동실내스포츠센터,4,40,37.68125534,127.05047607,ST-3050
7,4102. 휘경1동주민센터 앞,11,157,37.59286499,127.06555939,ST-2496
10,4103. 휘경sk뷰아파트 앞,9,90,37.59383774,127.06781769,ST-2497
10,4104. 외대앞역 교차로,30,300,37.59436417,127.06459808,ST-2498
10,4105. 서울교통공사사거리 교통섬,4,40,37.56324005,127.05799103,ST-2499
10,4107. 장안동근린공원 입구,51,510,37.57739639,127.07185364,ST-2500
10,4108. 답십리파크자이아파트 앞,11,110,37.56769180,127.05789185,ST-2501
10,4110. 용두롯데캐슬리치아파트 앞,3,30,37.57958603,127.03024292,ST-2502
10,4113. 한국국방연구원 앞,13,130,37.59139633,127.04029846,ST-2504
10,4114. 휘경여중고삼거리,15,150,37.58392334,127.06827545,ST-2560
10,4116. 이문e편한세상아파트 앞,29,290,37.60460281,127.06692505,ST-2505
10,4117. 휘경119안전센터 앞,17,170,37.59087372,127.06536102,ST-2506
15,4121. 서울문화재단 앞,10,67,37.57130051,127.03362274,ST-2507
10,4122. 청계9가교차로 앞,30,300,37.57014847,127.02992249,ST-2508
10,4123. 배봉초교 교차로,53,530,37.57846832,127.06689453,ST-2509
8,4125. 회기역 2-①번출구,16,200,37.58945084,127.05956268,ST-2933
10,4152. 상도효성해링턴플레이스,3,30,37.50543213,126.94151306,ST-2649
10,4153. 흑석동효사정앞,8,80,37.51120377,126.96128082,ST-2650
10,4158. 노량진근린공원,3,30,37.50680542,126.92850494,ST-2651
10,4162. 노량진1동 청소년독서실,3,30,37.50785828,126.94713593,ST-2652
25,4167. 구로교 아래,21,84,37.48548126,126.90364838,ST-2653
10,4169. 신대방삼거리,2,20,37.49845505,126.92797852,ST-2654
10,4171. 우성아파트 앞,101,1010,37.49157715,126.90881348,ST-2826
7,4173. 중대후문 마을버스정류장,17,243,37.50444412,126.95025635,ST-2827
10,4175. 대방역2번출구,27,270,37.51262665,126.92741394,ST-2803
5,4177. 롯데캐슬 101동 앞,4,80,37.50157547,126.94590759,ST-3064
10,4178. 이수성결교회 옆,5,50,37.49814987,126.98368835,ST-3065
9,4202. 프런트원(공덕역4번출구 앞),3,33,37.54585266,126.95259857,ST-2528
10,4206. 광흥창역5번출구,0,0,37.54737854,126.93163300,ST-2530
10,4207. 아만티호텔 앞,1,10,37.55730820,126.91885376,ST-2531
10,4208. 스타벅스(동교동) 앞,0,0,37.55665970,126.91986847,ST-2532
7,4210. 가좌행복주택 앞,10,143,37.56949234,126.91184235,ST-2533
8,4211. 시석빌딩 앞,2,25,37.54830170,126.91671753,ST-2534
10,4212. 한화오벨리스크 앞,22,220,37.58332062,126.88156128,ST-2535
15,4213. 마포구중앙도서관 정문 앞,11,73,37.56415558,126.90814972,ST-2536
10,4214. JTBC 앞,5,50,37.57730484,126.89018250,ST-2537
10,4216. 망원정 앞,0,0,37.55006790,126.90480042,ST-2874
20,4217. 한강공원 망원나들목,42,210,37.55557632,126.89688873,ST-2905
13,4218. 디지털매직스페이스,5,38,37.58119965,126.88957977,ST-2974
10,4220. 신촌 청년주택,0,0,37.54985428,126.93203735,ST-2975
13,4221. 솔리스타오피스텔(공덕동주민센터),18,138,37.55015945,126.96052551,ST-2976
5,4222. 서울디자인고등학교 앞,33,660,37.54568481,126.94676971,ST-3008
5,4224. 서부운전면허시험장,12,240,37.57892227,126.88216400,ST-2977
14,4226. 마포프레스티지자이 1,13,93,37.55152893,126.94669342,ST-2978
10,4233. 코오롱아파트사거리,2,20,37.56303787,126.92143250,ST-2979
10,4234. 에스테반,2,20,37.54891968,126.95951843,ST-2980
7,4238. 상암한샘빌딩앞,9,129,37.57649231,126.89867401,ST-2981
5,4239. 성산2동 주민센터 ,2,40,37.56896973,126.90779877,ST-2982
8,4240. 아현문화건강센터,0,0,37.55235291,126.95147705,ST-2983
10,4244. 당인리발전소 공원 앞,1,10,37.54529572,126.91764832,ST-3017
5,4246. 상수역새마을금고,0,0,37.54758835,126.92464447,ST-3019
10,4247. 서울서부지방법원등기국앞,12,120,37.55184937,126.95478058,ST-3020
10,4248. 신촌 교보빌딩,2,20,37.55601120,126.94034576,ST-3021
7,4251. 공덕역 경의선숲길 커뮤니티센터,6,86,37.54161072,126.95375824,ST-3022
5,4253. 홍은도담도서관,4,80,37.60169601,126.94916534,ST-2561
22,4255. 래미안 루센티아 아파트 108동 앞,6,27,37.57519150,126.91768646,ST-2897
6,4262. 서대문자연사박물관 입구,0,0,37.57540131,126.93544006,ST-2990
5,4264. 홍남교 버스정류장,14,280,37.57675552,126.92827606,ST-3033
5,4265. 안산초등학교 앞,0,0,37.57987976,126.95230103,ST-3034
9,4266.국민연금공단충정로사옥,8,89,37.56184769,126.96414948,ST-3027
6,4267. 서대문역 2번 출구,2,33,37.56619263,126.96601105,ST-3051
8,4269. 연희IC 남측,0,0,37.56355667,126.92827606,ST-3062
8,4303. 매헌역 2번출구앞광역버스 정류장앞(22-297),1,13,37.47171783,127.03888702,ST-2655
10,4304. 서울고앞,0,0,37.48339462,127.00736237,ST-2656
8,4305. 서일스포츠센터,1,13,37.49801636,127.02222443,ST-2657
10,4306. 서래공원 앞,6,60,37.50150681,127.00347900,ST-2658
10,4307. 고투몰 gate 15옆,1,10,37.50723267,127.00945282,ST-2659
10,4309. 서초케이타운앞,1,10,37.45722580,127.05900574,ST-2661
10,4310. 염곡동(염통골) 입구,2,20,37.46155548,127.04995728,ST-2662
10,4312. 반포미도2차아파트 옆,1,10,37.50320435,127.00653076,ST-2663
10,4313. 반포종합운동장,18,180,37.49979782,126.99646759,ST-2664
10,4314. 탑성마을 버스정거장 옆,0,0,37.45916748,127.05544281,ST-2665
10,4315. 이투스교육 앞,0,0,37.48389053,127.02905273,ST-2666
25,4316. 고속터미널역 3번출구,0,0,37.50365829,127.00594330,ST-2667
5,4317. 양재근린공원,1,20,37.47039795,127.04241180,ST-2668
5,4318. 방배역 2번 출구,13,260,37.48116684,126.99758911,ST-2669
10,4319. 삼성전자R&D어린이집 뒤,5,50,37.46548462,127.02182770,ST-2562
11,4320. 신영체르니 아파트,7,64,37.47901154,127.04144287,ST-2570
15,4322.서울추모공원 입구,1,7,37.45429993,127.04283142,ST-2853
10,4323. 내곡도서관,0,0,37.45199966,127.05391693,ST-2875
5,4324. 세화고등학교,1,20,37.50209427,126.99147034,ST-2934
11,4327. 몽마르뜨공원입구,5,45,37.49288940,127.00264740,ST-3009
8,4329. SC제일은행 양재동지점 앞,1,13,37.48573685,127.03315735,ST-2962
5,4332. 이수교차로,6,120,37.49817276,126.98448181,ST-3086
8,4353. 코오롱디지털타워 3차앞,3,38,37.54655838,127.04998779,ST-2466
15,4360. 르노삼성자동차 성수사업소 앞,2,13,37.54824448,127.05957794,ST-2467
8,4362. 행당중학교 후문,5,63,37.55401230,127.04154968,ST-2468
4,4363. 신금호역 2번출구 앞,0,0,37.55507278,127.01988983,ST-2856
5,4367. kt 행당빌딩 앞,4,80,37.55862045,127.03435516,ST-2787
9,4370. 서울숲IT캐슬 앞,1,11,37.55141449,127.04475403,ST-2834
8,4373. 서울숲 지식산업센터,5,63,37.54127502,127.04849243,ST-3002
8,4377. 우영테크노센터 앞,0,0,37.54332352,127.05971527,ST-3003
8,4381. 더스페이스타워 앞,1,13,37.55140305,127.04636383,ST-3042
7,4382. 페코텍글로벌허브빌딩 앞,3,43,37.54753494,127.06682587,ST-3043
4,4383. 푸조비즈타워 앞,2,50,37.54808044,127.06461334,ST-3044
10,4406. 장곡초등학교 앞,15,150,37.61745453,127.04844666,ST-2731
10,4408. 돌곶이역 앞,13,130,37.61131287,127.05759430,ST-2793
5,4411. 동산어린이공원 앞,17,340,37.60623932,127.03466034,ST-2898
8,4414. 안암역 3번 출구,1,13,37.58625031,127.03095245,ST-2935
7,4415. 미아초교버스승강장,6,86,37.61207962,127.02198029,ST-2970
10,4417. 성북청소년문화의집,0,0,37.61566925,127.00876617,ST-3045
8,4418. 종암동 동덕여대 제2생활관 앞,17,213,37.60108948,127.03331757,ST-3046
6,4419. 성북구 한예종 캠퍼스 본관,17,283,37.60665131,127.05618286,ST-3038
6,4420. 성북구 한예종 캠퍼스 별관,2,33,37.60289764,127.05847931,ST-3039
10,4452. 삼성SDS,2,20,37.51633835,127.09985352,ST-2571
15,4453. 위례중앙푸르지오 201동 앞,10,67,37.47434616,127.14326477,ST-2572
15,4454. 위례 포레샤인 1809동 부근,0,0,37.48664474,127.15244293,ST-2619
10,4456. 위례포레샤인 2310동 부근,5,50,37.47456360,127.13679504,ST-2573
10,4457. 아산병원 기숙사 부근,12,120,37.52478027,127.10913086,ST-2574
10,4458. 가락2동주민센터 인근,0,0,37.49917603,127.12589264,ST-2575
8,4460. 올림픽훼미리아파트 112동 앞,12,150,37.48807144,127.11863708,ST-2576
7,4461. 한양3차아파트 3동 앞,1,14,37.50585175,127.12194061,ST-2577
8,4462. 가락중학교 앞,1,13,37.50223541,127.11728668,ST-2578
10,4463. 방이역 2번 출구,0,0,37.50801468,127.12594604,ST-2579
10,4464. 올림픽공원 북2문,9,90,37.52357483,127.12804413,ST-2580
10,4465. 건영아파트앞 사거리,2,20,37.48245621,127.12460327,ST-2581
10,4467. 한림연예예술고등학교,0,0,37.48488998,127.13270569,ST-2582
15,4468. 가락1동주민센터 ,15,100,37.49650955,127.11032867,ST-2583
10,4469. 거여동 어울림아파트  102동앞,3,30,37.49198532,127.14373016,ST-2584
10,4472. 송파파크데일 1단지 115동 건너편,0,0,37.49763107,127.15966797,ST-2585
10,4473. 마천금호어울림 1차 102동앞,4,40,37.49808884,127.15429688,ST-2586
10,4474. 가락현대 1차 11동 앞,0,0,37.49146652,127.12664032,ST-2587
10,4475. 송파파인타운 4단지 403동,6,60,37.48174286,127.12878418,ST-2588
10,4478. 문정근린공원2,12,120,37.48611450,127.12667084,ST-2589
10,4479. 문정중학교,0,0,37.48827362,127.13068390,ST-2590
10,4480. 가락시장 남1문 사거리,3,30,37.49201584,127.11745453,ST-2591
10,4481. 올림픽공원 북2문 2,13,130,37.52397537,127.12751007,ST-2592
