대여소_ID,주소1,주소2,위도,경도
ST-310,서울특별시 양천구 목동 904-3,목4동주민센터 옆,37.532543,126.868729
ST-31,서울특별시 마포구 신촌로 106,31-123,37.555054,126.937569
ST-309,서울특별시 양천구 목동 813,목동사거리 부근,37.532803,126.86393
ST-3080,서울특별시 용산구 원효로2가 1-73,,37.537804,126.965569
ST-308,서울특별시 양천구 목동 559,KB국민은행 염창역 지점 앞,37.546848,126.872772
ST-3079,서울특별시 강남구 테헤란로 626-2,,37.50972,127.066795
ST-3078,서울특별시 강남구 압구정로 152 극동타워,,37.525723,127.025887
ST-3077,서울특별시 강남구 테헤란로 518 한국섬유산업연합회,,37.507671,127.060173
ST-3076,서울특별시 은평구 응암동 225-72,,37.595867,126.923492
ST-3075,서울특별시 종로구 세종대로 147-2 가로판매대,,37.569824,126.976532
ST-3074,서울특별시 영등포구 국제금융로 15 IFC~파크원간 지하공공보도,,37.526287,126.926178
ST-3073,서울특별시 영등포구 여의대로 66 하이투자증권,,37.524643,126.923424
ST-3072,서울특별시 영등포구 여의대로 70 신한금융투자타워,여의대로 70,37.525089,126.92408
ST-3071,서울특별시 송파구 거여동 657,,37.482944,127.140442
ST-3070,서울특별시 송파구 풍납동 219-3,,37.534882,127.115227
ST-307,서울특별시 영등포구 신길동1368,대방역6번출구,37.513592,126.925934
ST-3069,서울특별시 송파구 올림픽로 474,,37.524715,127.117439
ST-3068,서울특별시 강서구 양천로 660 왈도강서캠퍼스,,37.552216,126.870224
ST-3067,서울특별시 구로구 금오로 867,,37.477154,126.839859
ST-3066,서울특별시 강남구 강남대로 652,,37.519169,127.018974
ST-3065,서울특별시 동작구 동작대로 241,,37.49815,126.983688
ST-3064,서울특별시 동작구 상도동 158-10,,37.501575,126.945908
ST-3063,서울특별시 노원구 덕릉로70길 54,,37.642189,127.059288
ST-3062,서울특별시 서대문구 연희동 222-1,,37.563557,126.928276
ST-3061,서울특별시 영등포구 의사당대로 83-2 가로판매대32,,37.52261,126.923012
ST-3060,서울특별시 노원구 공릉로 213 동신아파트,,37.627861,127.076378
ST-306,서울특별시 영등포구 영등포동1가35,신길역3번출구,37.517693,126.914299
ST-3059,서울특별시 양천구 목동로 186 목동신시가지아파트7단지,,37.526245,126.865784
ST-3058,서울특별시 은평구 진관동 91-10,,37.634701,126.917358
ST-3057,서울특별시 강남구 영동대로 422,,37.507084,127.064598
ST-3056,서울특별시 용산구 이태원로 186 국민은행,,37.534401,126.994667
ST-3055,서울특별시 구로구 개봉동 416-99,,37.495396,126.857636
ST-3054,서울특별시 용산구 소월로 109 남산도서관,,37.552406,126.982018
ST-3053,서울특별시 중구 서소문로 18 에이원빌딩,,37.559376,126.964142
ST-3052,서울특별시 중구 서애로 33 티엔에스빌딩,,37.559692,126.996483
ST-3051,서울특별시 서대문구 서대문구 충정로2가 8-3,,37.566193,126.966011
ST-3050,서울특별시 도봉구 도봉구 마들로 805 (도봉동실내스포츠센터 앞),,37.681255,127.050476
ST-305,서울특별시 영등포구 신길동95-256,신길삼거리(우리은행),37.513844,126.919357
ST-3049,서울특별시 강남구 강남구 개포동 182-4 (개포동역 4번출구),,37.489296,127.06617
ST-3048,서울특별시 양천구 서울시 양천구 신정종 836-38,,37.50922,126.837158
ST-3047,서울특별시 양천구 양천구 신월로 390,,37.521641,126.865555
ST-3046,서울특별시 성북구 성북구 종암로 123,,37.601089,127.033318
ST-3045,서울특별시 성북구 성북구 솔샘로 107,,37.615669,127.008766
ST-3044,서울특별시 성동구 성동구 광나루로 310,,37.54808,127.064613
ST-3043,서울특별시 성동구 동일로 169,,37.547535,127.066826
ST-3042,서울특별시 성동구 광나루로 144 더 스페이스 타워,,37.551403,127.046364
ST-3041,서울특별시 영등포구 대림동 647-2,,37.503006,126.893829
ST-3040,서울특별시 영등포구 대림동 646-1,,37.502083,126.893188
ST-304,서울특별시 영등포구 도림동 159-70,동아에코빌입구,37.509476,126.8993
ST-3039,서울특별시 성북구 화랑로32길 146-20 문화재청의릉지구관리소,,37.602898,127.058479
ST-3038,서울특별시 성북구 화랑로32길 146-37 한국예술종합학교,,37.606651,127.056183
ST-3037,서울특별시 구로구 오류동 108-18,,37.48859,126.824783
ST-3036,서울특별시 중랑구 신내역로1길 85 신내우디안1단지,,37.617271,127.108543
ST-3035,서울특별시 중랑구 양원역로 38 서울시북부병원 및 시립중랑노인전문요양원,,37.604057,127.107254
ST-3034,서울특별시 서대문구 홍제동 47-35,,37.57988,126.952301
ST-3033,서울특별시 서대문구 홍은동 387-61,,37.576756,126.928276
ST-3032,서울특별시 금천구 독산동 871-45,,37.461395,126.890038
ST-3031,서울특별시 강서구 강서구 외발산동 276-9,,37.549263,126.816742
ST-3030,서울특별시 영등포구 양평동2가 33-80,,37.525566,126.885841
ST-303,서울특별시 영등포구 신길동373-1,도림4거리,37.506573,126.901131
ST-3029,서울특별시 금천구 디지털로10길 9 현대시티아울렛 가산점,,37.477398,126.888779
ST-3028,서울특별시 은평구 불광동 476-10,,37.627945,126.919769
ST-3027,서울특별시 서대문구 충정로 36 국민연금충정로사옥,,37.561848,126.964149
ST-3026,서울특별시 도봉구 창동 808-3,,37.658989,127.049736
ST-3025,서울특별시 중랑구 겸재로 240 행복오피스텔,,37.589737,127.094193
ST-3024,서울특별시 중랑구 봉화산로 301,,37.609241,127.106209
ST-3023,서울특별시 중랑구 망우동 253-18,,37.606552,127.107086
ST-3022,서울특별시 마포구 서울시 마포구 도화동 1-402 경의선 숲길 커뮤니티센터,,37.541611,126.953758
ST-3021,서울특별시 마포구 신촌로 134,,37.556011,126.940346
ST-3020,서울특별시 마포구 서울서부지방법원등기국앞,,37.551849,126.954781
ST-302,서울특별시 영등포구 신길동263-76,도림신협 앞,37.503803,126.903419
ST-3019,서울특별시 마포구 서울 마포구 독막로 8,,37.547588,126.924644
ST-3018,서울특별시 마포구 대흥동 3-63,,37.554695,126.94577
ST-3017,서울특별시 마포구 서울 마포구 합정동 50-15,,37.545296,126.917648
ST-3016,서울특별시 마포구 서울시 마포구 토정 나들목 진입로 입구 서울시 마포구 토정로 28길  대흥로 2길이 교차 하는 지점,,37.540794,126.939629
ST-3015,서울특별시 노원구 동일로 1331-2 구두수선대,,37.64806,127.062393
ST-3014,서울특별시 노원구 미차이 중식당 바로 앞,,37.628212,127.070465
ST-3013,서울특별시 구로구 서울 구로구 구로동 496-128,,37.500965,126.88237
ST-3012,서울특별시 광진구 구의동 623-1,,37.539192,127.098015
ST-3011,서울특별시 영등포구 당산동4가 93-3,,37.529152,126.894478
ST-3010,서울특별시 서초구 반포대로316옆 반포한강공원입구,,37.507496,127.000183
ST-301,서울특별시 영등포구 신길동3596,남서울아파트 14동앞,37.500649,126.909515
ST-3009,서울특별시 서초구 서초구 동광로 몽마르뜨공원 입구,,37.492889,127.002647
ST-3008,서울특별시 마포구 마포구 염리동 160-68,,37.545685,126.94677
ST-3007,서울특별시 중랑구 봉우재로 189,,37.594429,127.094032
ST-3006,서울특별시 중랑구 망우로 467,,37.600643,127.10405
ST-3005,서울특별시 송파구 방이동 88-13,,37.52597,127.11821
ST-3004,서울특별시 송파구 거여동 657-12,,37.484554,127.149193
ST-3003,서울특별시 성동구 성동구 아차산로 144,,37.543324,127.059715
ST-3002,서울특별시 성동구 서울 성동구 성수일로 10. 서울숲 itct 지식산업센터 앞,,37.541275,127.048492
ST-3001,서울특별시 도봉구 해등로 4길 355,,37.649193,127.046066
ST-3000,서울특별시 노원구 공릉로 126(공릉동 747),,37.620991,127.078751
ST-300,서울특별시 영등포구 신길동4884,보라매역4번출구(순흥빌딩),37.499828,126.919945
ST-30,서울특별시 서대문구 연세로 3-5,30-16,37.555496,126.93634
ST-3,서울특별시 마포구 동교로8길 58,444-12,37.549561,126.905754
ST-2999,서울특별시 금천구 가산디지털2로 98 IT캐슬,,37.476368,126.880836
ST-2998,서울특별시 금천구 독산동 1008-1 작은 공원 공터,,37.466396,126.897484
ST-2997,서울특별시 구로구 서울 구로구 오류동 44-1,,37.494991,126.84185
ST-2996,서울특별시 관악구 서울 관악구 신림동 458,,37.488571,126.921387
ST-2995,서울특별시 관악구 쑥고개로 111,,37.479092,126.949417
ST-2994,서울특별시 강서구 공항대로 509 우림보보카운티뷰오피스텔,,37.551884,126.863571
ST-2993,서울특별시 강서구 강서구 마곡동 798-17,,37.558235,126.82576
ST-2992,서울특별시 강서구 화곡동 1013-3,,37.546619,126.836235
ST-2991,서울특별시 송파구 송파대로 567 잠실주공아파트,,37.516335,127.093803
ST-2990,서울특별시 서대문구 서대문구 연희동 150-11,,37.575401,126.93544
ST-299,서울특별시 영등포구 신길동853,서울지방병무청 버스정류장,37.504494,126.921951
ST-2989,서울특별시 송파구 거여동 657,,37.486889,127.141693
ST-2988,서울특별시 송파구 거여동 604-2,,37.486416,127.142059
ST-2987,서울특별시 송파구 중대로 24 올림픽훼밀리타운,,37.486336,127.113747
ST-2986,서울특별시 송파구 송파구 석촌동 302-1,,37.497932,127.096756
ST-2985,서울특별시 송파구 충민로 66 가든파이브라이프,,37.477097,127.123703
ST-2984,서울특별시 송파구 송파구 문정동 373,,37.483524,127.116837
ST-2983,서울특별시 마포구 서울시 마포구 아현동 645-14,,37.552353,126.951477
ST-2982,서울특별시 마포구 서울 마포구 성산동 601-8,,37.56897,126.907799
ST-2981,서울특별시 마포구 서울시 마포구 성암로 179,,37.576492,126.898674
ST-2980,서울특별시 마포구 만리재로 95 에스테반오피스텔,,37.54892,126.959518
ST-298,서울특별시 영등포구 신길동 249,우주마루아파트 201동 앞,37.507641,126.92308
ST-2979,서울특별시 마포구 마포구 연남로 42 코오롱아파트사거리,,37.563038,126.921433
ST-2978,서울특별시 마포구 서울시 마포구 염리동 30-29,,37.551529,126.946693
ST-2977,서울특별시 마포구 서울 마포구 월드컵로42길 13,,37.578922,126.882164
ST-2976,서울특별시 마포구 공덕동 4-11,,37.550159,126.960526
ST-2975,서울특별시 마포구 마포구 창전동15-1,,37.549854,126.932037
ST-2974,서울특별시 마포구 MBC본사와 디지털매직스페이스 건물 사이 횡단보도 2개 중간,,37.5812,126.88958
ST-2973,서울특별시 송파구 송파구 문정동 502,,37.486324,127.115089
ST-2972,서울특별시 송파구 송파구 문정동 500-1,,37.486393,127.114838
ST-2971,서울특별시 노원구 노원구 우이천로 102,,37.630005,127.044098
ST-2970,서울특별시 성북구 성북구 길음동 1261-535,,37.61208,127.02198
ST-297,서울특별시 영등포구 여의동로 300-2 가로판매대50,,37.524349,126.936119
ST-2969,서울특별시 중랑구 중랑구 용마산로 393,,37.586864,127.095322
ST-2968,서울특별시 도봉구 도봉구 해등로 4길 (도봉구 노해로 66길),,37.649509,127.047226
ST-2967,서울특별시 도봉구 도봉시 노해로 70길 19 1905동 앞 ( 도봉경찰서 건너편) 버스정류장 쯤에 희망합니다 (분명 설치예정팻말이 붙어있었는데 아직도 시행안됨),,37.652508,127.052277
ST-2966,서울특별시 강동구 상일동 산2-1,,37.554089,127.179626
ST-2965,서울특별시 강서구 마곡동 748-4,,37.556763,126.818695
ST-2964,서울특별시 금천구 서부샛길 606 대성디폴리스지식산업센터,,37.480175,126.876801
ST-2963,서울특별시 강남구 남부순환로 3104 SETEC,,37.495602,127.071945
ST-2962,서울특별시 서초구 남부순환로 2585 양재역,,37.485737,127.033157
ST-2961,서울특별시 양천구 신정동 330-5,,37.511742,126.873833
ST-2960,서울특별시 양천구 목동동로 50 목동신시가지아파트12단지,,37.514122,126.860405
ST-296,서울특별시 영등포구 여의도동8-13,초원아파트 앞,37.531055,126.92421
ST-2959,서울특별시 영등포구 대림로 154 기영빌딩,,37.494846,126.900291
ST-2958,서울특별시 영등포구 양평동2가 42-1,,37.523643,126.881836
ST-2957,서울특별시 송파구 중대로 24 올림픽훼밀리타운,,37.48996,127.111961
ST-2956,서울특별시 은평구 응암동 159-3,,37.599545,126.926537
ST-2955,서울특별시 노원구 노원로 62 공릉해링턴플레이스,,37.62812,127.085487
ST-2954,서울특별시 노원구 한글비석로54길 92 상계주공13단지아파트,,37.66674,127.063889
ST-2953,서울특별시 중랑구 신내동 574-1,,37.604462,127.097412
ST-2952,서울특별시 중랑구 신내동 574-1,,37.604286,127.097366
ST-2951,서울특별시 양천구 가로공원로 168 화곡제7동치안센터,,37.53661,126.834663
ST-2950,서울특별시 양천구 가로공원로 162,,37.53651,126.833946
ST-295,서울특별시 영등포구 당산동5가 14-4,당산역 10번출구 앞,37.533688,126.902107
ST-2949,서울특별시 구로구 구로구 구로동 50-7,,37.493828,126.839073
ST-2948,서울특별시 관악구 남부순환로 2054,,37.476398,126.976837
ST-2947,서울특별시 강서구 방화동 886-15,,37.561546,126.807083
ST-2946,서울특별시 강서구 염창동 284-46,,37.550858,126.872337
ST-2945,서울특별시 강서구 마곡동 800-23,,37.557915,126.832977
ST-2944,서울특별시 강서구 양천로55길 55 강서한강자이,,37.567245,126.850388
ST-2943,서울특별시 강서구 가양동,,37.569027,126.839882
ST-2942,서울특별시 중랑구 중랑구 신내역로 111,,37.612724,127.11306
ST-2941,서울특별시 송파구 거여동 217-14,,37.494591,127.151093
ST-2940,서울특별시 송파구 양재대로 1218 올림픽선수기자촌아파트,,37.518692,127.139061
ST-294,서울특별시 영등포구 당산동4가 35-24,삼성생명 당산사옥 앞,37.528263,126.896629
ST-2939,서울특별시 송파구 송파구 거여동 657-12,,37.487148,127.153282
ST-2938,서울특별시 송파구 송파구 거여동 산60-1,,37.488686,127.152267
ST-2937,서울특별시 송파구 거여동 산23-34,,37.495358,127.139473
ST-2936,서울특별시 송파구 송파구 마천동 325-29,,37.492222,127.156593
ST-2935,서울특별시 성북구 고려대로 104-1,,37.58625,127.030952
ST-2934,서울특별시 서초구 신반포로 56-7 세화고.세화여고.세화여중,,37.502094,126.99147
ST-2933,서울특별시 동대문구 휘경동 267-10,,37.589451,127.059563
ST-2932,서울특별시 금천구 시흥대로73길 70 금천구청종합청사,,37.457035,126.894325
ST-2931,서울특별시 금천구 금천구 한내로 69-44,,37.459366,126.88678
ST-2930,서울특별시 강북구 휘경동 267-4,,37.634937,127.017525
ST-293,서울특별시 영등포구 영등포동8가 82-4,영등포삼환아파트 앞,37.530079,126.905708
ST-2929,서울특별시 강동구 강동구 강동대로 303,,37.519604,127.13871
ST-2928,서울특별시 강동구 방이동 89-29,,37.527229,127.136353
ST-2927,서울특별시 강남구 개포동 181-1,,37.486076,127.059219
ST-2926,서울특별시 강남구 개포동 156-17,,37.486706,127.060501
ST-2925,서울특별시 강남구 개포동 175-3,,37.486423,127.059319
ST-2924,서울특별시 용산구 한강로2가 220-4,,37.527035,126.966179
ST-2923,서울특별시 종로구 새문안로 39-1 동서한의원,,37.568836,126.969551
ST-2922,서울특별시 중랑구 봉우재로41길 6 청운명가프라임,,37.593544,127.08979
ST-2921,서울특별시 중랑구 중랑구 망우로 325(상봉동),,37.597809,127.088448
ST-2920,서울특별시 영등포구 영등포구 양평동5가 51-1,,37.539726,126.890366
ST-292,서울특별시 영등포구 양평동3가 48-1,이앤씨드림타워 앞,37.527084,126.89138
ST-2919,서울특별시 송파구 송파구 풍납동 403-3,,37.529148,127.116058
ST-2918,서울특별시 송파구 백제고분로 236-2 구두수선대,,37.502914,127.092537
ST-2917,서울특별시 송파구 거여동 657,,37.482636,127.139923
ST-2916,서울특별시 송파구 잠실동 349,,37.501171,127.085167
ST-2915,서울특별시 송파구 송파구 오금동 166,,37.498272,127.134865
ST-2914,서울특별시 노원구 노원구 동일로243길 57,,37.678513,127.051743
ST-2913,서울특별시 금천구 독산로 179,,37.462986,126.903709
ST-2912,서울특별시 금천구 시흥동 산 138-3,,37.462723,126.907219
ST-2911,서울특별시 금천구 시흥동 808-56,,37.458382,126.908073
ST-2910,서울특별시 금천구 독산로36길 14,,37.458942,126.90593
ST-291,서울특별시 영등포구 신길동 215-28,신길선원가와인아파트 앞,37.510933,126.910225
ST-2909,서울특별시 강동구 강동구 강일동 736,,37.557072,127.17514
ST-2908,서울특별시 강동구 강동구 강일동 469-9,,37.557404,127.176537
ST-2907,서울특별시 강남구 자곡로3길 21,,37.470928,127.089706
ST-2906,서울특별시 중랑구 용마산로125길 50 벽산아파트,,37.603043,127.100502
ST-2905,서울특별시 마포구 망원로 1-1 토목과 자재창고,,37.555576,126.896889
ST-2904,서울특별시 중랑구 동일로 540,,37.579845,127.08242
ST-2903,서울특별시 중구 중구 청계천로 400,,37.571621,127.022041
ST-2902,서울특별시 영등포구 영등포구 도신로(신길우성4차 401동 앞),,37.512833,126.917633
ST-2901,서울특별시 영등포구 영등포구 가마산로79길 19,,37.506012,126.915886
ST-2900,서울특별시 영등포구 영등포구 여의나루로 76,,37.524105,126.928108
ST-290,서울특별시 영등포구 도림동 255-2,,37.505016,126.898537
ST-29,서울특별시 마포구 백범로 10,31-213,37.55352,126.936951
ST-2899,서울특별시 영등포구 영등포구 여의나루로 76,,37.523479,126.927116
ST-2898,서울특별시 성북구 성북구 하월곡동 96-78,,37.606239,127.03466
ST-2897,서울특별시 서대문구 거북골로 100 래미안 루센티아,,37.575192,126.917686
ST-2896,서울특별시 노원구 공릉동 405-6,,37.625004,127.073013
ST-2895,서울특별시 금천구 독산동 산167-9,,37.462399,126.891754
ST-2894,서울특별시 금천구 독산동 산167-9,,37.462223,126.891815
ST-2893,서울특별시 금천구 금하로29길 36,,37.45192,126.913757
ST-2892,서울특별시 구로구 구로구 구로동 50-7,,37.501263,126.891182
ST-2891,서울특별시 광진구 자양로3가길 28,,37.528793,127.084633
ST-2890,서울특별시 강서구 마곡동 222-32,,37.573341,126.823318
ST-289,서울특별시 영등포구 문래동3가 55-12,문래역 4번출구 앞,37.518738,126.895576
ST-2889,서울특별시 강서구 마곡동 767-3,,37.563541,126.824554
ST-2888,서울특별시 강서구 내발산동 657-2,,37.555454,126.837517
ST-2887,서울특별시 강서구 곰달래로37길 13 화곡2동주민센터,,37.531822,126.854622
ST-2886,서울특별시 강서구 마곡동 799,,37.559311,126.827438
ST-2885,서울특별시 강서구 마곡동 799,,37.55933,126.827179
ST-2884,서울특별시 강서구 강서구 마곡동 799,,37.559059,126.827049
ST-2883,서울특별시 강서구 방화동 849-2,,37.571087,126.807541
ST-2882,서울특별시 강남구 봉은사로 326,,37.509785,127.04277
ST-2881,서울특별시 중랑구 중랑구 송림길 114,,37.605488,127.104637
ST-2880,서울특별시 용산구 용산구 동빙고동 315,,37.525295,126.995834
ST-288,서울특별시 영등포구 영등포동7가 58-2,유스호스텔 앞,37.525852,126.903282
ST-2879,서울특별시 양천구 양천구 신정동 1279,,37.522141,126.878059
ST-2878,서울특별시 송파구 송파구 가락동 166-1,,37.498062,127.134613
ST-2877,서울특별시 송파구 송파구 오금동 2,,37.510727,127.130402
ST-2876,서울특별시 송파구 송파구 방이동 40-6,,37.517078,127.112328
ST-2875,서울특별시 서초구 신원동 319-1,,37.452,127.053917
ST-2874,서울특별시 마포구 마포구 합정동454-23,,37.550068,126.9048
ST-2873,서울특별시 관악구 남부순환로1483,,37.482048,126.915245
ST-2872,서울특별시 관악구 남부순환로1921,,37.477528,126.962769
ST-2871,서울특별시 강서구 강서구 마곡동 798,,37.559746,126.824387
ST-2870,서울특별시 강남구 논현로 337,,37.495243,127.039375
ST-287,서울특별시 영등포구 당산동4가 96-2,제2구민체육센타 앞,37.526386,126.902756
ST-2869,서울특별시 강남구 광평로10길 15,,37.482761,127.080421
ST-2868,서울특별시 강남구 자곡로 174-14,,37.472679,127.10376
ST-2867,서울특별시 강남구 강남구 일원로 7,,37.493706,127.079994
ST-2866,서울특별시 용산구 원효로4가 113-54,,37.532005,126.955559
ST-2865,서울특별시 광진구 뚝섬로 596,,37.532986,127.07579
ST-2864,서울특별시 성동구 용산 보관소,,0,0
ST-2863,서울특별시 성동구 테스트 대여소,,37.57164,127.03566
ST-2862,서울특별시 강동구 강동구 아리수로50길 50,,37.558857,127.151489
ST-2861,서울특별시 노원구 공릉동 656-6,,37.619656,127.081467
ST-2860,서울특별시 중랑구 중랑구 망우로55길 11-10(상봉동),,37.600254,127.091713
ST-286,서울특별시 영등포구 신길동 4490,보라매 두산위브 앞,37.496513,126.914803
ST-2859,서울특별시 노원구 동일로207길 50,,37.643044,127.062134
ST-2858,서울특별시 강서구 마곡서1로 48,,37.560593,126.820847
ST-2857,서울특별시 강서구 방화대로 294 마곡더블유타워,,37.566929,126.816841
ST-2856,서울특별시 성동구 신금호역 2번출구,,37.555073,127.01989
ST-2855,서울특별시 구로구 서울 구로구 개봉동 204-20,,37.493858,126.856468
ST-2854,서울특별시 강동구 상일로 55,,37.553612,127.172035
ST-2853,서울특별시 서초구 원지동 산83-9,,37.4543,127.042831
ST-2852,서울특별시 영등포구 영등포로 84 선암빌딩,,37.52195,126.890495
ST-2851,서울특별시 관악구 신림동 1472-3,,37.486752,126.922722
ST-2850,서울특별시 송파구 잠실동 24,,37.516296,127.08461
ST-285,서울특별시 영등포구 문래동3가 68-1,문래동자이아파트 앞,37.516155,126.894615
ST-2849,서울특별시 도봉구 도봉구 쌍문동 250-6,,37.658546,127.027679
ST-2848,서울특별시 도봉구 방학로 217-1 구두수선대,,37.661736,127.028122
ST-2847,서울특별시 강남구 강남구 일원동 645-13,,37.49073,127.088112
ST-2846,서울특별시 중랑구 동일로92길 57,,37.583332,127.08355
ST-2845,서울특별시 중구 통일로 92 케이지타워,,37.563396,126.968941
ST-2844,서울특별시 양천구 목동동로 430 목동신시가지아파트6단지,,37.533157,126.884087
ST-2843,서울특별시 광진구 광진구 동일로 399,,37.56628,127.077477
ST-2842,서울특별시 관악구 남부순환로1774,,37.481632,126.947189
ST-2841,서울특별시 강동구 강동구 상일동 183-4,,37.545818,127.166885
ST-2840,서울특별시 강동구 길동 95,,37.540768,127.146881
ST-284,서울특별시 영등포구 신길동 250-4,신길동 우리은행 옆,37.504566,126.910233
ST-2839,서울특별시 강남구 강변오솔길,,37.527962,127.051628
ST-2838,서울특별시 강남구 헌릉로 590길 68,,37.460724,127.102875
ST-2837,서울특별시 강남구 봉은사로 471,,37.512642,127.051567
ST-2836,서울특별시 노원구 노원구 상계동 694-1,,37.662357,127.058456
ST-2835,서울특별시 노원구 노원구 중계동 588-5,,37.654083,127.071953
ST-2834,서울특별시 성동구 성동구 광나루로 130,,37.551414,127.044754
ST-2833,서울특별시 송파구 송파구 석촌동 158,,37.507172,127.101242
ST-2832,서울특별시 강서구 마곡중앙로 33 마곡엠밸리14단지,,37.557373,126.823326
ST-2831,서울특별시 강서구 공항대로 103,,37.560684,126.819183
ST-2830,서울특별시 광진구 광진구 천호대로 717-18,,37.548969,127.093529
ST-283,서울특별시 영등포구 신길동 399,영등포구민체육센터 앞,37.500462,126.905846
ST-2829,서울특별시 구로구 서울 구로구 항동 22-10,,37.483376,126.822479
ST-2828,서울특별시 구로구 서울 구로구 항동 22-10,,37.483891,126.822182
ST-2827,서울특별시 동작구 매봉로 34,,37.504444,126.950256
ST-2826,서울특별시 동작구 시흥대로 676,,37.491577,126.908813
ST-2825,서울특별시 은평구 은평구 응암로 278 맞은편(응암동 767-1 공원 앞),,37.596127,126.919624
ST-2824,서울특별시 은평구 은평구 갈현로 301,,37.623608,126.916885
ST-2823,서울특별시 영등포구 영등포구 대림동 917-49,,37.495823,126.908356
ST-2822,서울특별시 영등포구 국회대로50길 20 포레나 영등포,,37.523415,126.905403
ST-2821,서울특별시 영등포구 영등포동 649-1,,37.514702,126.91214
ST-2820,서울특별시 영등포구 영등포구 선유로9길 30,,37.518002,126.884598
ST-282,서울특별시 영등포구 양평동3가 60-1,한국연예사관 건물 앞,37.528488,126.891647
ST-2819,서울특별시 영등포구 영등포구 신길동 242-193,,37.505089,126.913345
ST-2818,서울특별시 영등포구 영등포구 영등포동2가 174-1,,37.518749,126.912209
ST-2817,서울특별시 영등포구 영등포구 시흥대로 665,,37.491283,126.90802
ST-2816,서울특별시 영등포구 영등포구 대림로 256,,37.503841,126.896156
ST-2815,서울특별시 영등포구 영등포구 영등포4가 442-6,,37.518036,126.903648
ST-2814,서울특별시 영등포구 63로 33-2 가로판매대56,,37.52071,126.939659
ST-2813,서울특별시 영등포구 국제금융로 109-2 가로판매대59,,37.518509,126.934486
ST-2812,서울특별시 영등포구 영등포구 양평동3가 22-1,,37.525726,126.886002
ST-2811,서울특별시 영등포구 영등포구 양평로17길 36,,37.533745,126.893654
ST-2810,서울특별시 영등포구 영등포구 신길동 42-7,,37.517563,126.916985
ST-281,서울특별시 영등포구 양평동3가 14-1,양평우림 이비즈센타 앞,37.52565,126.887817
ST-2809,서울특별시 영등포구 영등포구 가마산로 426,,37.505455,126.906265
ST-2808,서울특별시 영등포구 도림로47길 1 우성아파트,,37.495193,126.900177
ST-2807,서울특별시 영등포구 당산로36길 12 당산2차삼성아파트,,37.527622,126.898636
ST-2806,서울특별시 영등포구 국회대로 612 코레일유통 사옥,,37.526176,126.901978
ST-2805,서울특별시 중구 다산로96,,37.552814,127.009193
ST-2804,서울특별시 노원구 노원구 상계동 996-2,,37.674492,127.059456
ST-2803,서울특별시 동작구 대방동 106-3,,37.512627,126.927414
ST-2802,서울특별시 강동구 고덕동 224,,37.560665,127.161285
ST-2801,서울특별시 영등포구 신길동 4958-1,,37.504005,126.92028
ST-2800,서울특별시 영등포구 신길동 4963-5,,37.501606,126.91745
ST-280,서울특별시 영등포구 양평동1가 115-2,남부고용노동지청 남측,37.524506,126.891823
ST-28,서울특별시 마포구 대흥로 122,38-16,37.550411,126.943848
ST-2799,서울특별시 도봉구 도봉동 86-1,,37.679848,127.050385
ST-2798,서울특별시 송파구 송파구 가락동 94-9,,37.500027,127.118431
ST-2797,서울특별시 송파구 위례성대로 29 한성백제역,,37.516479,127.114983
ST-2796,서울특별시 송파구 송파구 송파동 97-2,,37.502056,127.11055
ST-2795,서울 중랑구 신내역로3길 40-36,,37.617554,127.103996
ST-2794,서울특별시 양천구 양천구 화곡로 64,,37.53936,126.828865
ST-2793,서울특별시 성북구 화랑로 지하 243,,37.611313,127.057594
ST-2792,서울특별시 노원구 노원구 하계동 273-5,,37.637939,127.067154
ST-2791,서울특별시 노원구 서울 노원구 마들로3길 15 (월계동),,37.627411,127.062141
ST-2790,서울특별시 강서구 마곡동 780-8,,37.567192,126.834755
ST-279,서울특별시 영등포구 양평동4가 20-4,양평1 보행육교 앞,37.535873,126.892181
ST-2789,서울특별시 강서구 마곡동 744-2,,37.561085,126.816795
ST-2788,서울특별시 강남구 논현로 34,,37.474022,127.048447
ST-2787,서울특별시 성동구 성동구 고산자로 212,,37.55862,127.034355
ST-2786,서울특별시 중구 중구 한강대로 405,,37.555408,126.969421
ST-2785,서울특별시 은평구 은평로220,,37.600346,126.93148
ST-2784,서울특별시 은평구 서오릉로78,,37.607224,126.922134
ST-2783,서울특별시 은평구 통일로 885,,37.622051,126.919586
ST-2782,서울특별시 은평구 통일로 873 청구성심병원,,37.620876,126.9198
ST-2781,서울특별시 은평구 진관2로,,37.633907,126.931778
ST-2780,서울특별시 은평구 연서로,,37.629627,126.930115
ST-278,서울특별시 영등포구 양평동4가 202-1,선유도역 3번출구 앞,37.53846,126.894508
ST-2779,서울특별시 은평구 은평로85 CJ드림시티 A동,,37.59967,126.91716
ST-2778,서울특별시 은평구 통일로760,,37.613262,126.927864
ST-2777,서울특별시 은평구 응암로291,,37.597504,126.919998
ST-2776,서울특별시 은평구 통일로,,37.601768,126.935425
ST-2775,서울특별시 은평구 은평로127,,37.600494,126.922157
ST-2774,서울특별시 양천구 목동동로 430 목동신시가지아파트6단지,,37.536846,126.88475
ST-2773,서울특별시 양천구 양천구 목동중앙로 125건너편,,37.539688,126.874985
ST-2772,서울특별시 양천구 신월로 24 양천도시농업공원 관리사무소,,37.513512,126.826813
